seed;problem;evolver;iterations;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→genotype→size;best→birth.iteration;best→fitness;all→each[fitness]→hist;best→solution
0;pagie1;tree-gadiv;20;2100;0.656;100;1;4;1.0;1.0;0.26;49;18;0.09987558229474612;▁▁▁▁▁▂▁█;-1,640 + 0,283 * [-[Constant[value=10.0],*[+[*[-[+[-[/[*[Variable[name=x0],Variable[name=x0]],*[/[/[Constant[value=1.0],Constant[value=1.0]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]],Constant[value=10.0]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],Constant[value=1.0]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[Constant[value=1.0],Constant[value=1.0]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;21;2200;0.693;100;1;17;1.0;1.0;0.25;55;20;0.0769087646675102;▁▁▁▁▁▁▁█;-0,488 + 0,187 * [-[Constant[value=10.0],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;22;2300;0.731;100;3;1;1.0;1.0;0.3;53;21;0.0769087646675102;▁▁▁▁▁▁▁█;-0,488 + 0,187 * [-[Constant[value=10.0],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=1.0]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;23;2400;0.765;100;2;1;1.0;1.0;0.31;57;22;0.07133735212908039;▁▂▁▁▁▁▁█;1,259 + 0,236 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;24;2500;0.799;100;1;1;1.0;1.0;0.47;59;23;0.0710969767280203;▂▂▁▁▁▁▂█;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;25;2600;0.838;100;1;4;1.0;1.0;0.5;59;23;0.0710969767280203;▃▃▁▁▂▂▃█;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;26;2700;0.876;100;1;15;1.0;1.0;0.58;59;23;0.0710969767280203;▇▆▂▁▄▃▅█;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;27;2800;0.929;100;1;1;1.0;1.0;0.67;59;23;0.0710969767280203;█▇▂▁▂▄▅▆;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;28;2900;0.977;100;2;1;1.0;1.0;0.59;63;27;0.0710969767280203;█▅▂▁▁▂▃▄;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;29;3000;1.018;100;2;1;1.0;1.0;0.55;63;27;0.0710969767280203;█▃▄▂▁▁▂▂;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;30;3100;1.061;100;2;1;1.0;1.0;0.49;63;27;0.0710969767280203;█▁▂▂▁▃▂▁;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;31;3200;1.105;100;2;11;1.0;1.0;0.41;63;27;0.0710969767280203;▅█▁▂▁▂▁▃;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;32;3300;1.158;100;2;1;1.0;1.0;0.45;63;27;0.0710969767280203;▂▅▂█▂▁▁▁;1,271 + 0,231 * [-[Constant[value=0.1],*[+[*[-[+[-[Constant[value=0.1],/[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],+[Constant[value=10.0],Constant[value=10.0]]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],Constant[value=0.1]]]]
0;pagie1;tree-gadiv;33;3400;1.203;100;1;1;1.0;1.0;0.36;63;32;0.07097338130487152;▁▂▂█▁▂▁▇;1,295 + -0,024 * [+[*[-[+[-[*[Constant[value=10.0],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;34;3500;1.248;100;1;1;1.0;1.0;0.4;65;33;0.06825475500590954;▁▁▁▁▁▁█▄;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;35;3600;1.291;100;2;1;1.0;1.0;0.38;69;34;0.06825475500590954;▁▁▁▁▁▁▂█;1,297 + -0,025 * [+[*[-[+[-[*[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;36;3700;1.336;100;2;5;1.0;1.0;0.35;69;34;0.06825475500590954;▁▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[+[Constant[value=10.0],Constant[value=10.0]],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;37;3800;1.386;100;3;5;1.0;1.0;0.31;61;36;0.06825475500590954;▁▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[Variable[name=x0],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[Variable[name=x0],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;38;3900;1.432;100;3;31;1.0;1.0;0.38;61;36;0.06825475500590954;▁▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[/[Variable[name=x0],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]],/[/[Variable[name=x0],Variable[name=x1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;39;4000;1.475;100;5;20;1.0;1.0;0.43;61;38;0.06825475500590954;▁▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[Constant[value=10.0],*[Constant[value=0.1],*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[Constant[value=1.0],-[Variable[name=x1],Constant[value=10.0]]],/[Constant[value=1.0],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;40;4100;1.521;100;5;13;1.0;1.0;0.46;61;38;0.06825475500590954;▁▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[Constant[value=10.0],*[Constant[value=0.1],*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[Constant[value=1.0],-[Variable[name=x1],Constant[value=10.0]]],/[Constant[value=1.0],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;41;4200;1.562;100;7;1;1.0;1.0;0.49;55;40;0.06825475500590954;▂▁▁▁▁▁▂█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=1.0]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[Constant[value=1.0],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[+[-[Variable[name=x0],Variable[name=x1]],Variable[name=x1]],Constant[value=10.0]],/[+[-[Variable[name=x0],Variable[name=x1]],Variable[name=x1]],Constant[value=10.0]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=1.0]]]]]
0;pagie1;tree-gadiv;42;4300;1.617;100;9;3;1.0;1.0;0.45;89;41;0.06825475500590954;▂▁▁▁▁▁▂█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[-[*[/[Constant[value=1.0],Constant[value=10.0]],/[Constant[value=10.0],Variable[name=x0]]],*[*[Constant[value=10.0],Constant[value=10.0]],+[*[Constant[value=1.0],Variable[name=x1]],Constant[value=1.0]]]],-[Variable[name=x1],Constant[value=10.0]]],/[-[*[/[Constant[value=1.0],Constant[value=10.0]],/[Constant[value=10.0],Variable[name=x0]]],*[*[Constant[value=10.0],Constant[value=10.0]],+[*[Constant[value=1.0],Variable[name=x1]],Constant[value=1.0]]]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;43;4400;1.666;100;12;1;1.0;1.0;0.44;81;42;0.06825475500590954;▂▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[-[Variable[name=x1],/[+[*[Variable[name=x0],Constant[value=10.0]],/[Variable[name=x1],Variable[name=x1]]],/[Variable[name=x0],Variable[name=x0]]]],-[Variable[name=x1],Constant[value=10.0]]],/[-[Variable[name=x1],/[+[*[Variable[name=x0],Constant[value=10.0]],/[Variable[name=x1],Variable[name=x1]]],/[Variable[name=x0],Variable[name=x0]]]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;44;4500;1.715;100;15;4;1.0;1.0;0.49;55;43;0.06825475500590954;▃▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=1.0]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[Constant[value=1.0],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[-[Variable[name=x0],Constant[value=0.1]],-[Variable[name=x1],Constant[value=10.0]]],/[-[Variable[name=x0],Constant[value=0.1]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=1.0]]]]]
0;pagie1;tree-gadiv;45;4600;1.759;100;19;2;1.0;1.0;0.46;81;44;0.06825475500590954;▃▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[/[-[Variable[name=x1],/[+[*[Variable[name=x0],Constant[value=10.0]],/[Variable[name=x1],Variable[name=x1]]],*[Constant[value=0.1],Constant[value=10.0]]]],-[Variable[name=x1],Constant[value=10.0]]],/[-[Variable[name=x1],/[+[*[Variable[name=x0],Constant[value=10.0]],/[Variable[name=x1],Variable[name=x1]]],/[Variable[name=x0],Variable[name=x0]]]],-[Variable[name=x1],Constant[value=10.0]]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;46;4700;1.813;100;21;5;1.0;1.0;0.41;47;45;0.06825475500590954;▄▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[Constant[value=1.0],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
0;pagie1;tree-gadiv;47;4800;1.869;100;24;1;1.0;1.0;0.38;73;46;0.06825475500590954;▅▁▁▁▁▁▁█;1,297 + -0,025 * [+[*[-[+[-[*[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]],/[*[Variable[name=x0],Variable[name=x0]],Constant[value=0.1]]],/[/[+[*[Constant[value=0.1],Constant[value=10.0]],Constant[value=10.0]],Variable[name=x1]],Variable[name=x1]]],*[*[Constant[value=10.0],Variable[name=x1]],Variable[name=x1]]],Constant[value=0.1]],/[/[-[*[+[Constant[value=0.1],Constant[value=1.0]],+[/[Constant[value=1.0],Variable[name=x0]],*[Variable[name=x0],Variable[name=x1]]]],Variable[name=x0]],-[*[+[Constant[value=0.1],Constant[value=1.0]],+[/[Constant[value=1.0],Variable[name=x0]],*[Variable[name=x0],Variable[name=x1]]]],Variable[name=x0]]],/[*[Variable[name=x0],Variable[name=x0]],*[Constant[value=0.1],Constant[value=10.0]]]]]]
